INCIDENT_DATE,INCIDENT_HOUR,INCIDENT_ID,OFFENSE_ID,OFFENSE_NAME,AGENCY_ID,Day,School,SEASON
2013-03-29 11:00:00,11:00:00,69058145,75221863,Destruction/Damage/Vandalism of Property,9040,4,michigan,Spring
2013-06-19 15:00:00,15:00:00,69059963,75218366,All Other Larceny,9040,2,michigan,Spring
2013-11-30 11:00:00,11:00:00,69064416,75222837,All Other Larceny,9040,5,michigan,Fall
2013-11-30 11:00:00,11:00:00,69064416,75222838,Credit Card/Automated Teller Machine Fraud,9040,5,michigan,Fall
2013-12-06 00:00:00,0:00:00,69064433,75221365,Destruction/Damage/Vandalism of Property,9040,4,michigan,Fall
2013-12-09 07:00:00,7:00:00,69064452,75235000,Theft From Building,9040,0,michigan,Fall
2013-06-24 12:00:00,12:00:00,68581295,77594577,All Other Larceny,8554,0,michigan state,Summer
2013-06-28 15:00:00,15:00:00,68581305,77584316,All Other Larceny,8554,4,michigan state,Summer
2013-11-07 13:00:00,13:00:00,68585450,77590648,Drug/Narcotic Violations,8554,3,michigan state,Fall
2013-11-07 13:00:00,13:00:00,68585450,77590649,Drug Equipment Violations,8554,3,michigan state,Fall
2013-11-16 13:00:00,13:00:00,68585475,77590651,Theft From Building,8554,5,michigan state,Fall
2013-11-02 01:00:00,1:00:00,68584673,77593989,Simple Assault,8554,5,michigan state,Fall
2013-01-11 11:00:00,11:00:00,69056271,75221682,Theft From Building,9040,4,michigan,Winter
2013-03-04 11:00:00,11:00:00,69057246,75216087,Theft From Building,9040,0,michigan,Winter
2013-03-15 23:00:00,23:00:00,69058071,75213157,Drug/Narcotic Violations,9040,4,michigan,Winter
2013-06-10 11:00:00,11:00:00,69059944,75218362,Theft From Building,9040,0,michigan,Spring
2013-06-17 13:00:00,13:00:00,69059957,75218106,Theft From Building,9040,0,michigan,Spring
2013-06-17 13:00:00,13:00:00,69059957,75218107,Credit Card/Automated Teller Machine Fraud,9040,0,michigan,Spring
2013-09-06 17:00:00,17:00:00,69061774,75223076,Theft From Building,9040,4,michigan,Summer
2013-11-28 15:00:00,15:00:00,69064492,75235002,Simple Assault,9040,3,michigan,Fall
2013-02-01 10:00:00,10:00:00,68578737,77584250,Drug/Narcotic Violations,8554,4,michigan state,Winter
2013-02-21 10:00:00,10:00:00,68578795,77581069,Theft From Building,8554,3,michigan state,Winter
2013-02-23 15:00:00,15:00:00,68579512,77580723,All Other Larceny,8554,5,michigan state,Winter
2013-06-11 15:00:00,15:00:00,68584604,77594635,Embezzlement,8554,1,michigan state,Spring
2013-09-25 14:00:00,14:00:00,68583730,77593958,Burglary/Breaking & Entering,8554,2,michigan state,Fall
2013-10-05 09:00:00,9:00:00,68583785,77585050,Drug/Narcotic Violations,8554,5,michigan state,Fall
2013-02-16 15:00:00,15:00:00,69057181,75215503,Simple Assault,9040,5,michigan,Winter
2013-03-18 12:00:00,12:00:00,69058082,75221705,Theft From Building,9040,0,michigan,Winter
2013-06-20 23:00:00,23:00:00,69059966,75218367,Drug/Narcotic Violations,9040,3,michigan,Spring
2013-07-12 15:00:00,15:00:00,69060808,75216897,Theft From Building,9040,4,michigan,Summer
2013-10-10 14:00:00,14:00:00,69062691,75221340,Theft From Building,9040,3,michigan,Fall
2013-10-12 06:00:00,6:00:00,69062711,75226993,Theft of Motor Vehicle Parts or Accessories,9040,5,michigan,Fall
2013-02-12 18:00:00,18:00:00,68578776,77584261,Simple Assault,8554,1,michigan state,Winter
2013-09-09 09:00:00,9:00:00,68582924,77581152,All Other Larceny,8554,0,michigan state,Summer
2013-10-25 22:00:00,22:00:00,68584636,77593986,Destruction/Damage/Vandalism of Property,8554,4,michigan state,Fall
2013-03-04 22:00:00,22:00:00,69057247,75215515,Drug/Narcotic Violations,9040,0,michigan,Winter
2013-03-10 14:00:00,14:00:00,69058045,75216092,Theft From Building,9040,6,michigan,Winter
2013-03-01 00:00:00,0:00:00,69059896,75222773,False Pretenses/Swindle/Confidence Game,9040,4,michigan,Winter
2013-04-26 20:00:00,20:00:00,69059058,75218092,All Other Larceny,9040,4,michigan,Spring
2013-09-17 08:00:00,8:00:00,69062598,75223083,All Other Larceny,9040,1,michigan,Summer
2013-09-27 00:00:00,0:00:00,69062706,75222821,Theft From Building,9040,4,michigan,Fall
2013-01-11 15:00:00,15:00:00,68578675,77584241,Destruction/Damage/Vandalism of Property,8554,4,michigan state,Winter
2013-04-15 14:00:00,14:00:00,68580372,77581099,All Other Larceny,8554,0,michigan state,Spring
2013-07-17 19:00:00,19:00:00,68582040,77594581,Theft From Building,8554,2,michigan state,Summer
2013-08-27 19:00:00,19:00:00,68582139,77584331,All Other Larceny,8554,1,michigan state,Summer
2013-11-02 13:00:00,13:00:00,68585389,77595532,Destruction/Damage/Vandalism of Property,8554,5,michigan state,Fall
2013-12-19 05:00:00,5:00:00,68586307,77595550,Theft From Building,8554,3,michigan state,Fall
2013-12-05 18:00:00,18:00:00,68586318,77595552,Simple Assault,8554,3,michigan state,Fall
2013-02-28 16:00:00,16:00:00,69057232,75221851,Theft From Building,9040,3,michigan,Winter
2013-04-11 09:00:00,9:00:00,69058994,75218346,Destruction/Damage/Vandalism of Property,9040,3,michigan,Spring
2013-04-27 00:00:00,0:00:00,69062611,75222816,Theft From Building,9040,5,michigan,Spring
2013-09-19 05:00:00,5:00:00,69062609,75222815,Simple Assault,9040,3,michigan,Summer
2013-11-07 14:00:00,14:00:00,69063563,75222619,Theft From Building,9040,3,michigan,Fall
2013-02-03 01:00:00,1:00:00,68578742,77584253,Weapon Law Violations,8554,6,michigan state,Winter
2013-02-18 13:00:00,13:00:00,68578788,77589630,All Other Larceny,8554,0,michigan state,Winter
2013-02-25 00:00:00,0:00:00,68579615,77580731,All Other Larceny,8554,0,michigan state,Winter
2013-03-27 21:00:00,21:00:00,68579600,77575019,Drug/Narcotic Violations,8554,2,michigan state,Spring
2013-03-16 23:00:00,23:00:00,68579568,77584274,Drug/Narcotic Violations,8554,5,michigan state,Winter
2013-03-17 02:00:00,2:00:00,68579572,77582866,Destruction/Damage/Vandalism of Property,8554,6,michigan state,Winter
2013-04-19 18:00:00,18:00:00,68580391,77581103,Destruction/Damage/Vandalism of Property,8554,4,michigan state,Spring
2013-05-04 06:00:00,6:00:00,68580461,77584984,Burglary/Breaking & Entering,8554,5,michigan state,Spring
2013-05-12 18:00:00,18:00:00,68580483,77581117,All Other Larceny,8554,6,michigan state,Spring
2013-07-12 13:00:00,13:00:00,68582031,77589682,All Other Larceny,8554,4,michigan state,Summer
2013-10-27 02:00:00,2:00:00,68584638,77590635,Robbery,8554,6,michigan state,Fall
2013-11-09 11:00:00,11:00:00,68585443,77594344,Theft From Building,8554,5,michigan state,Fall
2013-01-08 05:00:00,5:00:00,69056258,75215717,Simple Assault,9040,1,michigan,Winter
2013-06-07 13:00:00,13:00:00,69059942,75223052,Theft From Building,9040,4,michigan,Spring
2013-07-22 07:00:00,7:00:00,69061696,75222652,Theft From Building,9040,0,michigan,Summer
2013-07-02 20:00:00,20:00:00,69060775,75216453,Theft From Building,9040,1,michigan,Summer
2013-09-25 12:00:00,12:00:00,69062659,75221337,Theft From Building,9040,2,michigan,Fall
2013-10-26 00:00:00,0:00:00,69063530,75221343,All Other Larceny,9040,5,michigan,Fall
2013-10-03 16:00:00,16:00:00,69062668,75222601,Destruction/Damage/Vandalism of Property,9040,3,michigan,Fall
2013-12-11 22:00:00,22:00:00,69064443,75223112,Drug/Narcotic Violations,9040,2,michigan,Fall
2013-04-30 21:00:00,21:00:00,68580434,77582881,Drug/Narcotic Violations,8554,1,michigan state,Spring
2013-05-16 22:00:00,22:00:00,68581207,77584297,Weapon Law Violations,8554,3,michigan state,Spring
2013-08-30 20:00:00,20:00:00,68582147,77580775,Simple Assault,8554,4,michigan state,Summer
2013-11-21 16:00:00,16:00:00,68585512,77595541,All Other Larceny,8554,3,michigan state,Fall
2013-01-19 01:00:00,1:00:00,69056302,75216055,Simple Assault,9040,5,michigan,Winter
2013-02-17 00:00:00,0:00:00,69057224,75208230,Theft From Building,9040,6,michigan,Winter
2013-02-12 08:00:00,8:00:00,69057168,75208216,Theft From Building,9040,1,michigan,Winter
2013-04-06 16:00:00,16:00:00,69058957,75216864,Drug/Narcotic Violations,9040,5,michigan,Spring
2013-07-29 14:00:00,14:00:00,69060858,75218377,Drug/Narcotic Violations,9040,0,michigan,Summer
2013-09-24 02:00:00,2:00:00,69062631,75223086,Theft From Motor Vehicle,9040,1,michigan,Fall
2013-10-29 09:00:00,9:00:00,69063535,75222687,Fondling,9040,1,michigan,Fall
2013-10-07 14:00:00,14:00:00,69062681,75223091,Destruction/Damage/Vandalism of Property,9040,0,michigan,Fall
2013-10-10 08:00:00,8:00:00,69062695,75222605,Theft From Building,9040,3,michigan,Fall
2013-11-17 02:00:00,2:00:00,69063589,75218430,Drug/Narcotic Violations,9040,6,michigan,Fall
2013-02-17 02:00:00,2:00:00,68578785,77584264,Destruction/Damage/Vandalism of Property,8554,6,michigan state,Winter
2013-02-17 01:00:00,1:00:00,68578786,77586530,Weapon Law Violations,8554,6,michigan state,Winter
2013-04-18 17:00:00,17:00:00,68580384,77582350,Theft From Building,8554,3,michigan state,Spring
2013-04-07 14:00:00,14:00:00,68579620,77584279,Destruction/Damage/Vandalism of Property,8554,6,michigan state,Spring
2013-06-30 14:00:00,14:00:00,68581313,77589678,All Other Larceny,8554,6,michigan state,Summer
2013-07-18 22:00:00,22:00:00,68582042,77581130,All Other Larceny,8554,3,michigan state,Summer
2013-08-02 12:00:00,12:00:00,68582075,77589690,All Other Larceny,8554,4,michigan state,Summer
2013-09-26 01:00:00,1:00:00,68583733,77589724,Simple Assault,8554,3,michigan state,Fall
2013-09-27 12:00:00,12:00:00,68583741,77594311,Theft From Building,8554,4,michigan state,Fall
2013-10-10 11:00:00,11:00:00,68583830,77589733,Theft From Motor Vehicle,8554,3,michigan state,Fall
2013-01-05 21:00:00,21:00:00,69056251,75221680,Simple Assault,9040,5,michigan,Winter
2013-02-26 04:00:00,4:00:00,69057219,75213151,Drug/Narcotic Violations,9040,1,michigan,Winter
2013-04-07 04:00:00,4:00:00,69058961,75221718,Simple Assault,9040,6,michigan,Spring
2013-04-15 16:00:00,16:00:00,69059007,75221877,Theft From Building,9040,0,michigan,Spring
2013-08-14 14:00:00,14:00:00,69061703,75221314,Theft From Building,9040,2,michigan,Summer
2013-12-01 20:00:00,20:00:00,69064498,75235004,Destruction/Damage/Vandalism of Property,9040,6,michigan,Fall
2013-12-06 21:00:00,21:00:00,69064436,75223509,Destruction/Damage/Vandalism of Property,9040,4,michigan,Fall
2013-01-11 11:00:00,11:00:00,68578672,77582840,Theft From Building,8554,4,michigan state,Winter
2013-04-29 22:00:00,22:00:00,68580430,77581110,Arson,8554,0,michigan state,Spring
2013-05-04 10:00:00,10:00:00,68580460,77582366,Drug/Narcotic Violations,8554,5,michigan state,Spring
2013-09-01 18:00:00,18:00:00,68582885,77594596,Theft From Building,8554,6,michigan state,Summer
2013-09-08 00:00:00,0:00:00,68582913,77581150,All Other Larceny,8554,6,michigan state,Summer
2013-11-05 14:00:00,14:00:00,68585412,77591178,Theft From Building,8554,1,michigan state,Fall
2013-03-22 17:00:00,17:00:00,69058096,75223009,Drug/Narcotic Violations,9040,4,michigan,Spring
2013-09-16 17:00:00,17:00:00,69062594,75221330,Theft From Building,9040,0,michigan,Summer
2013-10-18 19:00:00,19:00:00,69063506,75218168,Drug/Narcotic Violations,9040,4,michigan,Fall
2013-10-14 10:00:00,10:00:00,69062705,75226990,False Pretenses/Swindle/Confidence Game,9040,0,michigan,Fall
2013-10-15 19:00:00,19:00:00,69062712,75223094,Theft From Building,9040,1,michigan,Fall
2013-12-07 00:00:00,0:00:00,69064444,75234998,Theft From Building,9040,5,michigan,Fall
2013-03-28 01:00:00,1:00:00,68579601,77584276,Drug/Narcotic Violations,8554,3,michigan state,Spring
2013-04-09 20:00:00,20:00:00,68579637,77584280,Motor Vehicle Theft,8554,1,michigan state,Spring
2013-09-01 00:00:00,0:00:00,68585425,77593993,Intimidation,8554,6,michigan state,Summer
2013-10-07 12:00:00,12:00:00,68584562,77585061,All Other Larceny,8554,0,michigan state,Fall
2013-12-06 08:00:00,8:00:00,68586295,77591201,Destruction/Damage/Vandalism of Property,8554,4,michigan state,Fall
2013-01-31 22:00:00,22:00:00,69057133,75221687,Theft From Building,9040,3,michigan,Winter
2013-02-27 07:00:00,7:00:00,69057234,75208233,All Other Larceny,9040,2,michigan,Winter
2013-04-24 11:00:00,11:00:00,69059046,75218089,Theft From Building,9040,2,michigan,Spring
2013-08-02 20:00:00,20:00:00,69060880,75218382,Theft From Building,9040,4,michigan,Summer
2013-09-14 23:00:00,23:00:00,69062589,75222665,Intimidation,9040,5,michigan,Summer
2013-09-13 14:00:00,14:00:00,69062591,75222812,Burglary/Breaking & Entering,9040,4,michigan,Summer
2013-04-19 01:00:00,1:00:00,68580386,77582351,Destruction/Damage/Vandalism of Property,8554,4,michigan state,Spring
2013-05-29 15:00:00,15:00:00,68581232,77589665,Drug/Narcotic Violations,8554,2,michigan state,Spring
2013-05-28 20:00:00,20:00:00,68581235,77584994,Simple Assault,8554,1,michigan state,Spring
2013-05-28 20:00:00,20:00:00,68581235,77584995,Destruction/Damage/Vandalism of Property,8554,1,michigan state,Spring
2013-07-09 19:00:00,19:00:00,68581320,77589679,Stolen Property Offenses,8554,1,michigan state,Summer
2013-07-09 19:00:00,19:00:00,68581320,77589680,Drug/Narcotic Violations,8554,1,michigan state,Summer
2013-08-27 20:00:00,20:00:00,68582137,77580774,Motor Vehicle Theft,8554,1,michigan state,Summer
2013-09-22 02:00:00,2:00:00,68583713,77581162,Stolen Property Offenses,8554,6,michigan state,Fall
2013-09-23 16:00:00,16:00:00,68583722,77582419,Fondling,8554,0,michigan state,Fall
2013-11-08 00:00:00,0:00:00,68585429,77591182,Simple Assault,8554,4,michigan state,Fall
2013-01-31 09:00:00,9:00:00,69057217,75222122,Theft From Building,9040,3,michigan,Winter
2013-02-15 08:00:00,8:00:00,69057179,75213149,Destruction/Damage/Vandalism of Property,9040,4,michigan,Winter
2013-02-07 00:00:00,0:00:00,69057162,75215500,Destruction/Damage/Vandalism of Property,9040,3,michigan,Winter
2013-06-01 07:00:00,7:00:00,69061697,75221311,Theft From Building,9040,5,michigan,Spring
2013-09-08 18:00:00,18:00:00,69061781,75222585,Drug/Narcotic Violations,9040,6,michigan,Summer
2013-10-02 20:00:00,20:00:00,69062662,75222600,All Other Larceny,9040,2,michigan,Fall
2013-10-04 08:00:00,8:00:00,69062680,75226985,Theft From Building,9040,4,michigan,Fall
2013-12-03 11:00:00,11:00:00,69064418,75222839,Theft From Building,9040,1,michigan,Fall
2013-01-11 13:00:00,13:00:00,68578676,77580179,Theft From Building,8554,4,michigan state,Winter
2013-05-12 08:00:00,8:00:00,68583808,77594624,All Other Larceny,8554,6,michigan state,Spring
2013-05-09 20:00:00,20:00:00,68580478,77581116,Theft From Building,8554,3,michigan state,Spring
2013-07-06 08:00:00,8:00:00,68581311,77582382,Motor Vehicle Theft,8554,5,michigan state,Summer
2013-09-20 20:00:00,20:00:00,68583729,77593957,All Other Larceny,8554,4,michigan state,Summer
2013-11-06 17:00:00,17:00:00,68585432,77590645,Theft From Building,8554,2,michigan state,Fall
2013-02-18 07:00:00,7:00:00,69057184,75216830,Destruction/Damage/Vandalism of Property,9040,0,michigan,Winter
2013-02-11 14:00:00,14:00:00,69057163,75213147,Theft From Building,9040,0,michigan,Winter
2013-07-16 17:00:00,17:00:00,69060816,75221298,Theft From Building,9040,1,michigan,Summer
2013-09-03 15:00:00,15:00:00,69061751,75222808,Theft From Building,9040,1,michigan,Summer
2013-11-23 02:00:00,2:00:00,69063606,75222628,Simple Assault,9040,5,michigan,Fall
2013-12-06 01:00:00,1:00:00,69064428,75223110,Destruction/Damage/Vandalism of Property,9040,4,michigan,Fall
2013-01-12 04:00:00,4:00:00,68578679,77582841,Drug/Narcotic Violations,8554,5,michigan state,Winter
2013-01-13 10:00:00,10:00:00,68578689,77580180,Simple Assault,8554,6,michigan state,Winter
2013-01-25 14:00:00,14:00:00,68578726,77577320,All Other Larceny,8554,4,michigan state,Winter
2013-04-22 14:00:00,14:00:00,68580400,77582354,Simple Assault,8554,0,michigan state,Spring
2013-04-25 02:00:00,2:00:00,68580415,77584977,Theft of Motor Vehicle Parts or Accessories,8554,3,michigan state,Spring
2013-04-25 02:00:00,2:00:00,68580415,77584978,Destruction/Damage/Vandalism of Property,8554,3,michigan state,Spring
2013-04-13 02:00:00,2:00:00,68579646,77582874,Drug/Narcotic Violations,8554,5,michigan state,Spring
2013-05-29 09:00:00,9:00:00,68581239,77582373,All Other Larceny,8554,2,michigan state,Spring
2013-07-02 00:00:00,0:00:00,68581307,77585004,Drug/Narcotic Violations,8554,1,michigan state,Summer
2013-08-09 02:00:00,2:00:00,68582087,77584325,Drug/Narcotic Violations,8554,4,michigan state,Summer
2013-08-22 16:00:00,16:00:00,68582106,77581140,All Other Larceny,8554,3,michigan state,Summer
2013-09-25 15:00:00,15:00:00,68583762,77594620,Rape,8554,2,michigan state,Fall
2013-09-14 01:00:00,1:00:00,68582959,77581158,Intimidation,8554,5,michigan state,Summer
2013-10-04 20:00:00,20:00:00,68583787,77594318,Destruction/Damage/Vandalism of Property,8554,4,michigan state,Fall
2013-10-14 23:00:00,23:00:00,68584652,77591167,All Other Larceny,8554,0,michigan state,Fall
2013-06-12 18:00:00,18:00:00,69059949,75223055,Theft From Building,9040,2,michigan,Spring
2013-06-28 17:00:00,17:00:00,69060813,75218371,Theft From Building,9040,4,michigan,Summer
2013-08-12 13:00:00,13:00:00,69061692,75216476,Theft From Building,9040,0,michigan,Summer
2013-09-06 17:00:00,17:00:00,69061768,75218140,Shoplifting,9040,4,michigan,Summer
2013-12-06 09:00:00,9:00:00,69064429,75218185,Shoplifting,9040,4,michigan,Fall
2013-02-16 01:00:00,1:00:00,68578781,77581067,Drug/Narcotic Violations,8554,5,michigan state,Winter
2013-03-23 08:00:00,8:00:00,68579590,77589644,Drug/Narcotic Violations,8554,5,michigan state,Spring
2013-06-08 20:00:00,20:00:00,68581262,77584998,Drug/Narcotic Violations,8554,5,michigan state,Spring
2013-09-20 22:00:00,22:00:00,68583718,77585042,Drug/Narcotic Violations,8554,4,michigan state,Summer
2013-09-28 14:00:00,14:00:00,68583747,77585045,Theft From Motor Vehicle,8554,5,michigan state,Fall
2013-09-15 02:00:00,2:00:00,68582956,77581157,Destruction/Damage/Vandalism of Property,8554,6,michigan state,Summer
2013-10-18 23:00:00,23:00:00,68584613,77581185,Motor Vehicle Theft,8554,4,michigan state,Fall
2013-11-05 13:00:00,13:00:00,68586305,77590665,Theft From Building,8554,1,michigan state,Fall
2013-02-07 12:00:00,12:00:00,69057149,75222119,Theft From Building,9040,3,michigan,Winter
2013-04-16 08:00:00,8:00:00,69059013,75223027,Intimidation,9040,1,michigan,Spring
2013-04-29 22:00:00,22:00:00,69059070,75218096,Drug/Narcotic Violations,9040,0,michigan,Spring
2013-09-06 15:00:00,15:00:00,69061769,75218141,Theft From Building,9040,4,michigan,Summer
2013-10-04 16:00:00,16:00:00,69062683,75218164,All Other Larceny,9040,4,michigan,Fall
2013-11-08 02:00:00,2:00:00,69063565,75222621,Drug/Narcotic Violations,9040,4,michigan,Fall
2013-04-11 21:00:00,21:00:00,68580369,77580736,Theft From Building,8554,3,michigan state,Spring
2013-08-18 14:00:00,14:00:00,68582094,77582389,All Other Larceny,8554,6,michigan state,Summer
2013-10-03 21:00:00,21:00:00,68583776,77581169,Theft From Motor Vehicle,8554,3,michigan state,Fall
2013-10-04 03:00:00,3:00:00,68583778,77582434,Destruction/Damage/Vandalism of Property,8554,4,michigan state,Fall
2013-10-23 14:00:00,14:00:00,68585404,77585077,All Other Larceny,8554,2,michigan state,Fall
2013-10-12 19:00:00,19:00:00,68584557,77594327,Theft From Motor Vehicle,8554,5,michigan state,Fall
2013-11-19 08:00:00,8:00:00,68585482,77591194,All Other Larceny,8554,1,michigan state,Fall
2013-11-28 17:00:00,17:00:00,68585516,77583354,Destruction/Damage/Vandalism of Property,8554,3,michigan state,Fall
2013-03-26 22:00:00,22:00:00,69058119,75223013,All Other Larceny,9040,1,michigan,Spring
2013-07-08 05:00:00,5:00:00,69060795,75218370,Destruction/Damage/Vandalism of Property,9040,0,michigan,Summer
2013-09-05 09:00:00,9:00:00,69061757,75222809,Theft From Motor Vehicle,9040,3,michigan,Summer
2013-12-09 18:00:00,18:00:00,69064439,75234995,Theft From Building,9040,0,michigan,Fall
2013-12-09 18:00:00,18:00:00,69064439,75234996,Credit Card/Automated Teller Machine Fraud,9040,0,michigan,Fall
2013-02-04 22:00:00,22:00:00,68578749,77589624,All Other Larceny,8554,0,michigan state,Winter
2013-03-24 10:00:00,10:00:00,68579593,77594543,Theft From Motor Vehicle,8554,6,michigan state,Spring
2013-04-30 18:00:00,18:00:00,68580433,77582360,Theft From Building,8554,1,michigan state,Spring
2013-04-03 08:00:00,8:00:00,68579638,77589647,All Other Larceny,8554,2,michigan state,Spring
2013-05-22 00:00:00,0:00:00,68581218,77594569,Drug/Narcotic Violations,8554,2,michigan state,Spring
2013-01-17 23:00:00,23:00:00,69056296,75216054,Drug/Narcotic Violations,9040,3,michigan,Winter
2013-02-21 00:00:00,0:00:00,69057228,75221697,Burglary/Breaking & Entering,9040,3,michigan,Winter
2013-02-21 00:00:00,0:00:00,69057228,75221698,Destruction/Damage/Vandalism of Property,9040,3,michigan,Winter
2013-03-24 12:00:00,12:00:00,69058101,75223010,Theft From Building,9040,6,michigan,Spring
2013-04-05 12:00:00,12:00:00,69058958,75216865,Destruction/Damage/Vandalism of Property,9040,4,michigan,Spring
2013-04-10 05:00:00,5:00:00,69058982,75221264,Theft From Building,9040,2,michigan,Spring
2013-07-24 18:00:00,18:00:00,69060851,75223064,Theft From Building,9040,2,michigan,Summer
2013-01-09 00:00:00,0:00:00,68577963,77580177,Drug/Narcotic Violations,8554,2,michigan state,Winter
2013-02-09 21:00:00,21:00:00,68578762,77586528,Drug/Narcotic Violations,8554,5,michigan state,Winter
2013-03-14 23:00:00,23:00:00,68579554,77589637,Drug/Narcotic Violations,8554,3,michigan state,Winter
2013-04-23 18:00:00,18:00:00,68580424,77581108,Theft From Building,8554,1,michigan state,Spring
2013-04-23 18:00:00,18:00:00,68580424,77581109,Credit Card/Automated Teller Machine Fraud,8554,1,michigan state,Spring
2013-05-13 08:00:00,8:00:00,68581201,77582888,All Other Larceny,8554,0,michigan state,Spring
2013-10-01 09:00:00,9:00:00,68583783,77594317,Theft From Motor Vehicle,8554,1,michigan state,Fall
2013-11-02 10:00:00,10:00:00,68584675,77591173,Destruction/Damage/Vandalism of Property,8554,5,michigan state,Fall
2013-12-12 09:00:00,9:00:00,68586297,77591888,Theft From Building,8554,3,michigan state,Fall
2013-05-01 11:00:00,11:00:00,69059076,75223037,Destruction/Damage/Vandalism of Property,9040,2,michigan,Spring
2013-07-12 13:00:00,13:00:00,69060803,75221296,Simple Assault,9040,4,michigan,Summer
2013-07-19 19:00:00,19:00:00,69060826,75218373,Theft From Building,9040,4,michigan,Summer
2013-09-17 11:00:00,11:00:00,69062605,75226978,All Other Larceny,9040,1,michigan,Summer
2013-04-20 17:00:00,17:00:00,68580393,77580737,All Other Larceny,8554,5,michigan state,Spring
2013-04-17 08:00:00,8:00:00,68580387,77582352,Theft From Building,8554,2,michigan state,Spring
2013-06-27 14:00:00,14:00:00,68581300,77584314,All Other Larceny,8554,3,michigan state,Summer
2013-09-20 15:00:00,15:00:00,68585498,77595538,All Other Larceny,8554,4,michigan state,Summer
2013-10-15 15:00:00,15:00:00,68584578,77593981,All Other Larceny,8554,1,michigan state,Fall
2013-11-09 22:00:00,22:00:00,68585442,77590647,Simple Assault,8554,5,michigan state,Fall
2013-11-01 16:00:00,16:00:00,68584672,77591170,Drug/Narcotic Violations,8554,4,michigan state,Fall
2013-11-01 16:00:00,16:00:00,68584672,77591171,Drug Equipment Violations,8554,4,michigan state,Fall
2013-11-01 16:00:00,16:00:00,68584672,77591172,Weapon Law Violations,8554,4,michigan state,Fall
2013-04-26 18:00:00,18:00:00,69059064,75218354,Theft From Building,9040,4,michigan,Spring
2013-05-23 01:00:00,1:00:00,69059938,75221744,All Other Larceny,9040,3,michigan,Spring
2013-08-16 17:00:00,17:00:00,69061715,75216923,Destruction/Damage/Vandalism of Property,9040,4,michigan,Summer
2013-12-13 09:00:00,9:00:00,69064450,75221366,Theft From Building,9040,4,michigan,Fall
2013-04-27 16:00:00,16:00:00,68580425,77584290,Theft From Building,8554,5,michigan state,Spring
2013-04-27 16:00:00,16:00:00,68580425,77584291,Credit Card/Automated Teller Machine Fraud,8554,5,michigan state,Spring
2013-09-27 21:00:00,21:00:00,68583742,77582425,Drug/Narcotic Violations,8554,4,michigan state,Fall
2013-09-27 21:00:00,21:00:00,68583742,77582426,Drug Equipment Violations,8554,4,michigan state,Fall
2013-09-05 16:00:00,16:00:00,68582899,77580779,Theft From Motor Vehicle,8554,3,michigan state,Summer
2013-09-15 09:00:00,9:00:00,68582954,77593947,Destruction/Damage/Vandalism of Property,8554,6,michigan state,Summer
2013-10-09 12:00:00,12:00:00,68583818,77594626,Theft From Motor Vehicle,8554,2,michigan state,Fall
2013-10-18 10:00:00,10:00:00,68584586,77594329,All Other Larceny,8554,4,michigan state,Fall
2013-02-14 14:00:00,14:00:00,69057221,75215512,Theft From Building,9040,3,michigan,Winter
2013-02-13 19:00:00,19:00:00,69057172,75221847,Destruction/Damage/Vandalism of Property,9040,2,michigan,Winter
2013-04-09 09:00:00,9:00:00,69058969,75221870,Theft From Building,9040,1,michigan,Spring
2013-08-29 18:00:00,18:00:00,69061733,75216925,Theft From Building,9040,3,michigan,Summer
2013-01-25 01:00:00,1:00:00,68578717,77575005,Drug/Narcotic Violations,8554,4,michigan state,Winter
2013-02-16 19:00:00,19:00:00,68578783,77582854,Drug/Narcotic Violations,8554,5,michigan state,Winter
2013-08-24 12:00:00,12:00:00,68582114,77594587,Drug/Narcotic Violations,8554,5,michigan state,Summer
2013-08-24 12:00:00,12:00:00,68582114,77594588,Drug Equipment Violations,8554,5,michigan state,Summer
2013-01-27 14:00:00,14:00:00,69057124,75221686,Shoplifting,9040,6,michigan,Winter
2013-01-31 12:00:00,12:00:00,69057128,75216825,Theft From Building,9040,3,michigan,Winter
2013-01-20 22:00:00,22:00:00,69056320,75216822,Intimidation,9040,6,michigan,Winter
2013-02-25 15:00:00,15:00:00,69058059,75216844,Theft From Building,9040,0,michigan,Winter
2013-03-27 12:00:00,12:00:00,69058125,75215533,Destruction/Damage/Vandalism of Property,9040,2,michigan,Spring
2013-06-21 14:00:00,14:00:00,69059977,75222633,All Other Larceny,9040,4,michigan,Summer
2013-11-14 23:00:00,23:00:00,69063584,75221354,Drug/Narcotic Violations,9040,3,michigan,Fall
2013-12-18 08:00:00,8:00:00,69064462,75223114,All Other Larceny,9040,2,michigan,Fall
2013-05-26 00:00:00,0:00:00,68581229,77589664,Aggravated Assault,8554,6,michigan state,Spring
2013-05-14 00:00:00,0:00:00,68581209,77584298,Simple Assault,8554,1,michigan state,Spring
2013-07-10 21:00:00,21:00:00,68582024,77594578,Destruction/Damage/Vandalism of Property,8554,2,michigan state,Summer
2013-08-28 08:00:00,8:00:00,68582133,77593938,All Other Larceny,8554,2,michigan state,Summer
2013-09-08 15:00:00,15:00:00,68582982,77589720,False Pretenses/Swindle/Confidence Game,8554,6,michigan state,Summer
2013-09-14 12:00:00,12:00:00,68582950,77594608,Theft From Motor Vehicle,8554,5,michigan state,Summer
